OBJECTID,osm_way_id,name,building,Material,_damage,damage_num,SP_count,SP_mean,SP_median,SP_stdev,SP_min,SP_max,SP_Range,SPG_count,SPG_mean,SPG_median,SPG_stdev,SPG_min,SPG_max,SPG_Range
6621,521552567,,yes,1,partial,1,2328,0.298410583,0.277008355,0.168453263,0.001963208,0.702486575,0.700523366,2328,0.154878482,0.142148122,0.11700057,8.70E-05,0.633247256,0.633160301
12426,525371140,,yes,2,partial,1,6268,0.228030087,0.210809156,0.170042829,2.36E-05,0.862745106,0.862721514,6268,0.210008367,0.132814378,0.183707174,2.07E-06,0.784264326,0.784262253
16387,525652838,,yes,1,partial,1,1101,0.25858434,0.211813733,0.170419278,6.50E-05,0.579883933,0.579818969,1101,0.286010173,0.260096043,0.169062377,0.001502619,0.566530287,0.565027668
16378,525652821,,yes,0,partial,1,943,0.237984223,0.191921055,0.170926882,7.59E-05,0.796078444,0.796002552,943,0.180086743,0.133055329,0.153370804,2.07E-06,0.712629795,0.712627722
4536,521466754,,yes,2,partial,1,3544,0.362398198,0.395399898,0.172061176,2.90E-05,0.738730073,0.738701079,3544,0.146089936,0.136699498,0.087897738,8.39E-05,0.597324371,0.597240432
8910,521620852,,yes,3,partial,1,4958,0.279630523,0.265818268,0.172227345,0,0.878843188,0.878843188,4958,0.202664251,0.152589083,0.174877999,0,0.811764717,0.811764717
4680,521470934,,yes,3,partial,1,3716,0.24106833,0.208153754,0.172540203,2.36E-05,0.713931918,0.713908326,3716,0.234058974,0.189186662,0.169702738,0.000134962,0.815686285,0.815551323
6606,521552518,,yes,6,partial,1,1532,0.226748747,0.199620754,0.17261103,0.00013806,0.764060974,0.763922914,1532,0.266439259,0.256709933,0.167512485,8.39E-05,0.858823538,0.858739598
8455,521594476,,yes,3,partial,1,3662,0.303001781,0.320571214,0.173147584,4.49E-05,0.673774958,0.67373008,3662,0.205194143,0.134395003,0.174148497,0.000216662,0.708448291,0.708231629
8870,521620811,,yes,3,partial,1,2560,0.280586238,0.266966134,0.173201244,0.000424572,0.637112021,0.63668745,2560,0.36530709,0.43957895,0.17857671,0.000363256,0.619971097,0.61960784
9136,521628871,,yes,3,partial,1,5427,0.468020937,0.507586122,0.173753955,2.91E-05,0.807243586,0.807214468,5427,0.120813645,0.080230825,0.114456463,4.57E-05,0.696730614,0.696684873
7641,521571175,,yes,3,partial,1,4662,0.431673469,0.40318346,0.174472673,0.001021764,0.878399312,0.877377548,4662,0.187298019,0.096317016,0.20086879,4.94E-05,0.794769824,0.794720451
9236,521632148,,yes,3,partial,1,4518,0.315588979,0.298236698,0.174630583,0.000394965,0.855218232,0.854823267,4518,0.221558045,0.089923397,0.252261852,0,0.84264344,0.84264344
9233,521632145,,yes,1,partial,1,2633,0.21874358,0.169764414,0.174690113,0.000231111,0.72195363,0.721722519,2633,0.235573412,0.180840731,0.196033297,0.000651542,0.78039217,0.779740628
8458,521594479,,yes,3,partial,1,8489,0.258610405,0.234653428,0.175111776,0,0.835294127,0.835294127,8489,0.168115065,0.067053027,0.175485321,8.39E-05,0.847058833,0.846974893
12608,525407087,,yes,3,partial,1,5084,0.267458929,0.255721599,0.176790707,7.59E-05,0.677610636,0.677534744,5084,0.386400663,0.467029929,0.181316232,0.001024315,0.663108349,0.662084034
12382,525363614,,yes,3,partial,1,1042,0.398541847,0.386215448,0.176973847,0.000678545,0.780506611,0.779828066,1042,0.201648175,0.167198867,0.155985479,0.000165572,0.689692378,0.689526806
8911,521620854,,yes,3,partial,1,2693,0.242067963,0.214368448,0.178064284,8.43E-06,0.850980401,0.850971973,2693,0.22918795,0.204169661,0.165462835,0.000397352,0.784313738,0.783916386
7197,521564581,,yes,3,partial,1,8163,0.288425531,0.280547112,0.179036842,1.55E-05,0.799055874,0.799040351,8163,0.322087504,0.298402458,0.191831215,0.000120093,0.784179449,0.784059356
8875,521620817,,yes,3,partial,1,10658,0.286494336,0.269688308,0.179434121,2.36E-05,0.829220891,0.829197299,10658,0.204290607,0.157889187,0.153330776,8.70E-05,0.825159609,0.825072654
8885,521620827,,yes,3,partial,1,3727,0.39603049,0.436228365,0.181156114,7.59E-05,0.82437253,0.824296639,3727,0.128215277,0.09035968,0.123178476,2.07E-06,0.812690794,0.812688721
16389,525652841,,yes,0,partial,1,1750,0.337359849,0.36908561,0.181159077,0.000511087,0.858023942,0.857512855,1750,0.209504651,0.16635257,0.163138568,0.000244106,0.837860048,0.837615942
8907,521620849,,yes,3,partial,1,2003,0.337036094,0.348123074,0.184086631,0.000231111,0.784757853,0.784526741,2003,0.222586529,0.171041101,0.190341063,0.000248091,0.826947331,0.826699241
7620,521571149,,yes,3,partial,1,3620,0.277440859,0.23937881,0.184230241,9.14E-05,0.847058833,0.846967429,3620,0.169468929,0.180190414,0.111885123,8.70E-05,0.695131123,0.695044168
12527,525405464,,yes,2,partial,1,5199,0.266432299,0.23063767,0.184624182,3.65E-05,0.839472353,0.839435817,5199,0.157365183,0.11863368,0.143472959,2.07E-06,0.803873122,0.803871048
6749,521554873,,yes,3,partial,1,9386,0.268414272,0.233534336,0.18477611,8.43E-06,0.842920542,0.842912114,9386,0.202018732,0.149791241,0.168778521,2.07E-06,0.807843149,0.807841075
6534,521548796,,yes,3,partial,1,2515,0.279178228,0.262221217,0.185387324,1.55E-05,0.731753409,0.731737885,2515,0.223285252,0.184035718,0.186932005,0.000134962,0.782410026,0.782275063
7739,521575809,,yes,3,partial,1,1796,0.35761886,0.365689337,0.185889179,2.90E-05,0.819607854,0.81957886,1796,0.208818436,0.152557313,0.176070172,8.39E-05,0.811764717,0.811680778
8800,521608355,,yes,3,partial,1,2828,0.40860463,0.431682467,0.185980071,0.000568328,0.829624653,0.829056325,2828,0.178638273,0.111500114,0.174079731,0.000117009,0.840061426,0.839944417
12604,525406582,,yes,6,partial,1,3339,0.374402255,0.368653983,0.186803478,6.50E-05,0.833630323,0.833565359,3339,0.152162495,0.129503801,0.102218103,0.000384657,0.707512558,0.707127901
7636,521571170,,yes,3,partial,1,4589,0.217047567,0.154469669,0.186968043,8.43E-06,0.847621202,0.847612774,4589,0.23322181,0.213641733,0.183580855,0,0.845928609,0.845928609
16618,525735869,,yes,6,partial,1,6946,0.451999437,0.454493642,0.18730515,2.65E-05,0.839778066,0.839751529,6946,0.108557632,0.069264174,0.133157085,0,0.841530681,0.841530681
8903,521620845,,yes,3,partial,1,2928,0.268321932,0.244596541,0.188028033,7.59E-05,0.862745106,0.862669215,2928,0.198720708,0.160785347,0.172184303,0.000244106,0.747421384,0.747177278
7660,521573370,,yes,3,partial,1,7993,0.270439045,0.278554916,0.188749459,0.00013277,0.86247772,0.86234495,7993,0.137362621,0.077303752,0.166454283,2.07E-06,0.843577325,0.843575252
6553,521548817,,yes,3,partial,1,3784,0.379576506,0.416749477,0.189552225,0.000182777,0.811764717,0.81158194,3784,0.215604643,0.154671267,0.173161402,6.12E-06,0.674907267,0.674901143
3307,521357570,,yes,2,partial,1,7540,0.268744122,0.22363247,0.190471435,2.91E-05,0.861449957,0.86142084,7540,0.17446483,0.175459027,0.117015873,0,0.739028931,0.739028931
6656,521552864,,yes,3,partial,1,3564,0.376250211,0.357106656,0.190810555,0.000805219,0.754119337,0.753314117,3564,0.276236361,0.234689996,0.171361886,0.000132327,0.701826513,0.701694186
7733,521575802,,yes,3,partial,1,4209,0.263880181,0.227477521,0.190917624,2.90E-05,0.853154123,0.853125129,4209,0.132002357,0.111797959,0.11009106,0,0.807843149,0.807843149
6388,521543931,,yes,3,partial,1,5595,0.221844121,0.167141095,0.191008443,0.000123557,0.838998973,0.838875417,5595,0.154020325,0.110381305,0.144627267,2.07E-06,0.767318845,0.767316771
9267,521632181,,yes,3,partial,1,3239,0.250736046,0.208020404,0.191018789,0.00021345,0.865327299,0.865113849,3239,0.205931148,0.109243356,0.213139988,4.85E-05,0.862745106,0.862696647
8877,521620819,,yes,3,partial,1,2585,0.540759783,0.596490145,0.191240077,1.55E-05,0.810128391,0.810112867,2585,0.203096237,0.082693994,0.225712024,0.00143735,0.784196734,0.782759385
6521,521548779,,yes,3,partial,1,6032,0.304198775,0.269100666,0.192087131,0.00013806,0.850980401,0.850842341,6032,0.150457245,0.092240617,0.157906626,2.07E-06,0.764705896,0.764703823
7667,521573878,,yes,3,partial,1,3726,0.281783809,0.253974676,0.192143213,4.49E-05,0.847058833,0.847013955,3726,0.169612597,0.113509156,0.162510379,2.07E-06,0.807843149,0.807841075
9551,521786341,,yes,3,partial,1,1443,0.378471518,0.424666375,0.192231744,0.000712572,0.703377366,0.702664794,1443,0.141043032,0.089444079,0.137276876,0.000256173,0.597679198,0.597423025
16614,525734059,,yes,3,partial,1,1478,0.313208943,0.326562226,0.192811317,8.43E-06,0.742440462,0.742432034,1478,0.150109187,0.128290951,0.123155197,8.39E-05,0.810239434,0.810155495
12627,525407822,,yes,3,partial,1,5231,0.22250366,0.1647214,0.193033548,2.36E-05,0.800045073,0.800021481,5231,0.160260521,0.119871847,0.140951926,8.39E-05,0.674096823,0.674012883
6414,521543957,,yes,3,partial,1,2810,0.205873997,0.11857304,0.193420697,0.000162503,0.844553888,0.844391385,2810,0.163971858,0.103167102,0.161952587,0.000101349,0.83949548,0.839394131
6547,521548811,,yes,1,partial,1,2874,0.257048199,0.21041891,0.193722858,0.000511087,0.688044429,0.687533342,2874,0.165361989,0.111201532,0.166567831,6.12E-06,0.750166655,0.75016053
7400,521568397,,yes,3,partial,1,3888,0.25736455,0.223712191,0.19389838,8.13E-05,0.877963364,0.877882085,3888,0.110056953,0.05408787,0.119106613,4.57E-05,0.794769824,0.794724083
6518,521548776,,yes,3,partial,1,2428,0.339902631,0.365892887,0.195048531,1.55E-05,0.86784482,0.867829296,2428,0.151190792,0.087106526,0.154509521,2.07E-06,0.796230972,0.796228898
9524,521672825,,yes,3,partial,1,4032,0.298399574,0.240369946,0.195507469,0.000312505,0.701161146,0.700848641,4032,0.268435955,0.166633412,0.204497918,0.000321244,0.690559328,0.690238083
6061,521537464,,yes,3,partial,1,4915,0.32215668,0.300869584,0.196389944,8.43E-06,0.768653989,0.768645561,4915,0.138457455,0.094959781,0.136879131,4.57E-05,0.678711176,0.678665435
12528,525405639,,yes,2,partial,1,11141,0.227461045,0.177275807,0.197054081,4.90E-05,0.817885458,0.817836435,11141,0.13603432,0.11093118,0.114329406,2.07E-06,0.759186089,0.759184015
4532,521466746,,yes,3,partial,1,4841,0.216326665,0.133960605,0.197339786,1.55E-05,0.79840672,0.798391197,4841,0.088765607,0.033671137,0.130527601,2.07E-06,0.83123827,0.831236196
4530,521466742,,yes,3,partial,1,4614,0.267147793,0.215715274,0.197817914,0.000101469,0.869767487,0.869666018,4614,0.179041705,0.164128497,0.136636597,0.000117009,0.784313738,0.784196729
7601,521571127,,yes,3,partial,1,2293,0.302503234,0.291917801,0.198715533,4.90E-05,0.808368921,0.808319898,2293,0.267580224,0.201781347,0.20826967,0.000341055,0.782266855,0.7819258
4531,521466744,,yes,3,partial,1,5108,0.328937869,0.309725761,0.198756721,0.000163121,0.823262036,0.823098914,5108,0.113097698,0.095338471,0.104289477,4.85E-05,0.665451646,0.665403186
12606,525406584,,yes,6,partial,1,2210,0.346658021,0.336023986,0.199068247,2.36E-05,0.701693416,0.701669824,2210,0.122384597,0.11061801,0.089880411,0.000398237,0.601902485,0.601504248
7639,521571173,,yes,3,partial,1,5493,0.362166649,0.348171085,0.199370601,3.65E-05,0.87383014,0.873793603,5493,0.206727023,0.161621213,0.168621871,0.000120093,0.84542793,0.845307838
8884,521620826,,yes,3,partial,1,5701,0.306700662,0.308937311,0.199582832,8.43E-06,0.863923252,0.863914823,5701,0.164588066,0.060945645,0.182504238,0.000765976,0.833738625,0.832972649
6410,521543953,,yes,3,partial,1,3948,0.201339226,0.136743814,0.199632475,2.65E-05,0.859765768,0.859739231,3948,0.130539779,0.111849159,0.106043341,4.94E-05,0.764571607,0.764522235
12328,525320017,,yes,3,partial,1,2163,0.474228997,0.510133564,0.201726636,0,0.837279081,0.837279081,2163,0.178987482,0.172499642,0.117437605,0,0.669279635,0.669279635
6094,521537661,,yes,2,partial,1,6004,0.350458013,0.377304763,0.202957335,8.13E-05,0.720969081,0.720887802,6004,0.184723014,0.151928693,0.126508949,0.000165572,0.633938491,0.633772919
8901,521620843,,yes,1,partial,1,1165,0.257705711,0.200305954,0.203110432,0.000249687,0.754759073,0.754509387,1165,0.129076257,0.070791446,0.159986523,0.000120093,0.781395793,0.7812757
7310,521565935,,yes,3,partial,1,1584,0.168321793,0.109608062,0.2034481,8.13E-05,0.818014562,0.817933283,1584,0.252565403,0.184224367,0.190911385,8.70E-05,0.699683249,0.699596294
6602,521552249,,yes,3,partial,1,2583,0.212166807,0.111339033,0.204030841,2.65E-05,0.855650306,0.855623769,2583,0.172350937,0.108588897,0.181820972,0.000426671,0.831372559,0.830945889
11742,525131909,,yes,3,partial,1,3848,0.318795599,0.296004057,0.206294779,0,0.83746779,0.83746779,3848,0.11719903,0.087214194,0.094345315,0.000101349,0.685888171,0.685786822
16365,525652796,,yes,2,partial,1,2864,0.298409354,0.286749691,0.207586225,2.36E-05,0.863636374,0.863612783,2864,0.140208175,0.111446664,0.112488016,0.000101349,0.585922241,0.585820892
12623,525407816,,yes,3,partial,1,4026,0.322904098,0.339225501,0.207748581,0.000231111,0.879523575,0.879292464,4026,0.207539095,0.16322504,0.157671598,0.000101349,0.692774951,0.692673602
7315,521565943,,yes,1,partial,1,1530,0.314320927,0.268168688,0.209127121,4.90E-05,0.771604896,0.771555872,1530,0.253307284,0.198488921,0.193295828,0.000398237,0.690475881,0.690077644
7679,521574305,,yes,3,partial,1,6696,0.324424034,0.305923015,0.209368267,2.90E-05,0.837622404,0.83759341,6696,0.123435281,0.064297363,0.142422074,2.07E-06,0.694936275,0.694934202
6569,521548834,,yes,3,partial,1,4044,0.289362024,0.248868048,0.210163959,2.91E-05,0.819340467,0.81931135,4044,0.173990197,0.111262716,0.149286492,0.000196542,0.819559395,0.819362853
7312,521565938,,yes,3,partial,1,2010,0.347039185,0.344819158,0.210703595,0.000123557,0.671426237,0.67130268,2010,0.179399031,0.111500703,0.140836417,2.07E-06,0.695369482,0.695367408
10036,524724407,,yes,3,partial,1,926,0.239164941,0.200033903,0.21073332,4.90E-05,0.749767959,0.749718936,926,0.237305065,0.238461912,0.170993634,0.000344305,0.72145164,0.721107336
7451,521568474,,yes,3,partial,1,6780,0.252851408,0.19922781,0.21093313,2.36E-05,0.873170435,0.873146843,6780,0.212462945,0.190894589,0.151479171,0.000101349,0.844961643,0.844860294
7563,521569933,,yes,3,partial,1,4669,0.486530283,0.556478918,0.211416984,2.90E-05,0.787727058,0.787698064,4669,0.107049556,0.045435846,0.132170502,0.000273079,0.759889245,0.759616166
4565,521466786,,yes,3,partial,1,5118,0.314087911,0.305962026,0.211972016,0.000163121,0.837622404,0.837459283,5118,0.562178008,0.592520118,0.120274432,0.012127962,0.847422063,0.835294101
12447,525371161,,yes,3,partial,1,3009,0.300814434,0.274509817,0.212988376,0.000133166,0.829708755,0.829575589,3009,0.21207618,0.196397975,0.16022207,2.07E-06,0.774318218,0.774316145
9237,521632150,,yes,3,partial,1,5039,0.323832784,0.295648962,0.213268606,0,0.850087643,0.850087643,5039,0.195131195,0.144755885,0.158683967,0,0.821529746,0.821529746
8867,521620808,,yes,1,partial,1,4334,0.278954289,0.107729994,0.213877565,0.002483682,0.848077536,0.845593854,4334,0.391422411,0.443500519,0.234767442,0.047422081,0.847422063,0.799999982
7640,521571174,,yes,3,partial,1,4799,0.294562194,0.251143515,0.213889627,2.36E-05,0.792719245,0.792695653,4799,0.188681297,0.127134532,0.169149796,0.000163601,0.826820135,0.826656534
6870,521559383,,yes,3,partial,1,11519,0.249085099,0.155060515,0.214074859,1.55E-05,0.812602699,0.812587175,11519,0.232145483,0.268261224,0.153895475,8.39E-05,0.623529434,0.623445495
6380,521543923,,yes,3,partial,1,3699,0.348045845,0.337246478,0.214113154,8.43E-06,0.799732625,0.799724197,3699,0.235933906,0.205864221,0.208024771,4.57E-05,0.7812379,0.781192159
7677,521574302,,yes,3,partial,1,3623,0.248627529,0.176855609,0.215360259,4.49E-05,0.788349748,0.78830487,3623,0.11946984,0.089544535,0.117324159,1.04E-05,0.684718966,0.684708526
16361,525652787,,yes,3,partial,1,5198,0.403603709,0.436153829,0.21603702,0.00013806,0.877662897,0.877524837,5198,0.181643801,0.132449836,0.142166892,2.07E-06,0.786710024,0.78670795
7638,521571172,,yes,3,partial,1,4906,0.411718976,0.439330131,0.216782527,3.23E-05,0.913393736,0.913361435,4906,0.244855368,0.175632656,0.214575517,4.94E-05,0.846341789,0.846292416
11759,525132291,,yes,1,partial,1,5962,0.296865022,0.230481505,0.218090042,8.43E-06,0.835077405,0.835068977,5962,0.229873405,0.196869716,0.185233787,4.85E-05,0.811261058,0.811212598
7607,521571135,,yes,1,partial,1,4922,0.262369966,0.107729994,0.218798701,0.000305959,0.871530473,0.871224514,4922,0.341120988,0.152577922,0.220912632,0.000363256,0.847422063,0.847058807
7616,521571145,,yes,3,partial,1,4458,0.413555932,0.406524837,0.220529462,8.43E-06,0.864944279,0.864935851,4458,0.280295594,0.197579086,0.22407602,0.000333105,0.844348073,0.844014968
7635,521571169,,yes,3,partial,1,5698,0.327886675,0.266194433,0.220666625,0.000182777,0.871530473,0.871347696,5698,0.175619372,0.139229536,0.118946363,0,0.806317866,0.806317866
12457,525371178,,yes,3,partial,1,732,0.3541618,0.403435707,0.224446924,1.55E-05,0.723151326,0.723135803,732,0.24144407,0.183257639,0.196270413,0.000120093,0.713725507,0.713605415
12571,525406549,,yes,3,partial,1,761,0.346047943,0.228019312,0.224805282,0.002162217,0.872406125,0.870243908,761,0.189751445,0.170235977,0.130927629,9.20E-05,0.710730016,0.710637981
4555,521466775,,yes,3,partial,1,3978,0.451380831,0.502355576,0.225862235,4.49E-05,0.837622404,0.837577526,3978,0.137143954,0.063593768,0.173366793,4.94E-05,0.781240821,0.781191448
16360,525652785,,yes,3,partial,1,14290,0.359625123,0.332555801,0.228141641,1.55E-05,0.841240585,0.841225061,14290,0.134333881,0.083330616,0.128245493,2.07E-06,0.765951812,0.765949739
7449,521568472,,yes,3,partial,1,2676,0.334639436,0.327050567,0.229150508,0.000110152,0.82437253,0.824262378,2676,0.194940392,0.174449086,0.181763505,8.39E-05,0.844673693,0.844589754
12526,525405463,,yes,5,partial,1,6294,0.314803899,0.254832327,0.22945639,6.50E-05,0.864763737,0.864698773,6294,0.119593492,0.103954822,0.108666882,8.39E-05,0.692486763,0.692402824
7668,521574291,,yes,3,partial,1,6336,0.372952021,0.39229548,0.236429739,0.000195856,0.858143866,0.85794801,6336,0.160871546,0.107801385,0.150022979,2.07E-06,0.815253735,0.815251661
9526,521673141,,yes,1,partial,1,6517,0.468886155,0.48780337,0.236652835,8.43E-06,0.820550084,0.820541656,6517,0.250836051,0.131457001,0.25247567,4.94E-05,0.832519591,0.832470218
6398,521543941,,yes,3,partial,1,3205,0.344800803,0.313956589,0.2373471,0.000114708,0.788280368,0.78816566,3205,0.365372419,0.396411538,0.197226705,0.000751999,0.802323341,0.801571343
16359,525652783,,yes,3,partial,1,8531,0.360302696,0.352973491,0.245964414,0,0.851818383,0.851818383,8531,0.169914102,0.171224952,0.141441851,0,0.797229469,0.797229469
6571,521548838,,yes,3,partial,1,4548,0.34349355,0.336361647,0.257580104,0.000195856,0.855793238,0.855597381,4548,0.137104299,0.122592941,0.138682865,0.000319541,0.809765041,0.8094455
7613,521571142,,yes,3,partial,1,4889,0.389540162,0.369012475,0.263831928,0.000114454,0.86784482,0.867730366,4889,0.168464678,0.079197347,0.1732304,0.000163601,0.807888865,0.807725264
7459,521568647,,yes,3,partial,1,21525,0.424227371,0.520672083,0.264169109,0.000124721,0.790493071,0.79036835,21525,0.028942306,0.009851706,0.078998418,4.94E-05,0.738898993,0.73884962
7625,521571154,,yes,3,partial,1,5083,0.366161603,0.310188949,0.2672734,0.000216696,0.877963364,0.877746668,5083,0.317415524,0.298275322,0.220859187,0.000457632,0.84616375,0.845706117
6089,521537654,,yes,3,partial,1,3506,0.443533718,0.469633281,0.267888329,0.000123557,0.865773916,0.86565036,3506,0.269072478,0.275104523,0.18497979,0,0.862745106,0.862745106
6881,521559840,,yes,3,partial,1,14612,0.383695288,0.407843143,0.271582359,0,0.905882359,0.905882359,14612,0.164324983,0.084553085,0.167654981,6.12E-06,0.785239816,0.785233692
7455,521568479,,yes,3,partial,1,6664,0.397627662,0.419032991,0.285711027,1.55E-05,0.862709522,0.862693999,6664,0.1576977,0.085271217,0.156045788,6.12E-06,0.79380095,0.793794826
7437,521568460,,yes,3,partial,1,22195,0.329158499,0.274692595,0.292721906,0.000124721,0.835679114,0.835554393,22195,0.083834967,0.0225258,0.152316983,9.20E-05,0.834881127,0.834789092
6407,521543950,,yes,1,significant,2,1443,0.165115759,0.165277049,0.082682782,0.000173437,0.647502959,0.647329521,1443,0.182347912,0.170910537,0.113126534,0.000398237,0.70485723,0.704458993
8919,521620862,,yes,3,significant,2,2815,0.129105059,0.107729994,0.082741163,3.65E-05,0.566381991,0.566345454,2815,0.198980132,0.152577922,0.112974971,0.035657372,0.557226002,0.52156863
16663,525738351,,yes,3,significant,2,1930,0.150942645,0.107729994,0.102635877,0.00144378,0.752967715,0.751523935,1930,0.182371078,0.152577922,0.074732796,0.003558312,0.631735802,0.628177489
7692,521574859,,yes,4,significant,2,1650,0.156394328,0.145385742,0.105906801,0.000101469,0.465265244,0.465163775,1650,0.152747496,0.119142674,0.123829669,4.57E-05,0.522719681,0.52267394
6424,521543968,,yes,3,significant,2,5950,0.151221558,0.143553972,0.115091897,0,0.762769282,0.762769282,5950,0.141818424,0.137389868,0.096192192,0,0.710817397,0.710817397
6623,521552569,,yes,3,significant,2,2674,0.144871167,0.123377062,0.115693523,8.43E-06,0.709830463,0.709822035,2674,0.181838812,0.202021137,0.126677704,0.000165572,0.635490656,0.635325084
7319,521565948,,yes,3,significant,2,350,0.184256567,0.180531085,0.118041767,0.003073861,0.605946481,0.602872621,350,0.29381678,0.271028519,0.202386676,0.000477871,0.626095355,0.625617483
16612,525734057,,yes,3,significant,2,2324,0.17187199,0.151123762,0.118854528,2.36E-05,0.62111783,0.621094238,2324,0.156023156,0.151555255,0.096231602,8.39E-05,0.599587023,0.599503084
6524,521548785,,yes,4,significant,2,206,0.168656368,0.148648262,0.118897154,0.000329665,0.666666687,0.666337021,206,0.191419623,0.149019599,0.158863926,0.000333133,0.662467122,0.662133989
8868,521620809,,yes,3,significant,2,1645,0.362870985,0.352298439,0.121875618,0.000852906,0.678476393,0.677623488,1645,0.573374759,0.584676981,0.044838568,0.274873048,0.718010306,0.443137258
6082,521537647,,yes,3,significant,2,3323,0.174383983,0.15396294,0.124774136,3.23E-05,0.835294127,0.835261826,3323,0.185983611,0.161584243,0.135739698,8.39E-05,0.730260432,0.730176492
5895,521520588,,yes,3,significant,2,292,0.226208789,0.212936968,0.127215519,0.000123557,0.502075255,0.501951698,292,0.450766163,0.470951498,0.069992062,0.180755407,0.627814233,0.447058827
6391,521543934,,yes,3,significant,2,4233,0.183086562,0.153773591,0.128824266,2.36E-05,0.87383014,0.873806548,4233,0.121358306,0.094201587,0.115123445,0.000432519,0.812915742,0.812483224
16333,525633154,,yes,3,significant,2,2210,0.303676007,0.287701249,0.13335967,0.002446384,0.687117636,0.684671253,2210,0.541072713,0.572912276,0.13869498,0.000363256,0.843500495,0.843137239
9243,521632156,,yes,3,significant,2,5334,0.133872018,0.097464405,0.133820469,4.49E-05,0.783346653,0.783301775,5334,0.278822177,0.175572634,0.252345827,4.57E-05,0.870588243,0.870542502
8997,521625675,,yes,1,significant,2,1987,0.389877944,0.405158639,0.134013613,0.001160298,0.689664185,0.688503888,1987,0.51446571,0.506245613,0.052565432,0.063108355,0.776833832,0.713725477
7188,521564355,,yes,3,significant,2,2875,0.292049703,0.293587118,0.134013728,0.000424572,0.800044894,0.799620323,2875,0.165745467,0.113969594,0.152760979,8.39E-05,0.830727816,0.830643876
9537,521674083,,yes,4,significant,2,2213,0.189920406,0.154084921,0.135453774,4.49E-05,0.717647076,0.717602198,2213,0.311536268,0.323841155,0.170090222,0.001525267,0.858823538,0.857298271
6572,521548839,,yes,3,significant,2,4959,0.244052679,0.259080231,0.13852462,3.65E-05,0.772217274,0.772180737,4959,0.290236677,0.306885958,0.12672784,0.000279807,0.618009627,0.61772982
8462,521594483,,yes,3,significant,2,2775,0.272323442,0.283881813,0.139644853,2.36E-05,0.829220891,0.829197299,2775,0.223291608,0.193956316,0.14981776,0.000244106,0.721568644,0.721324538
6574,521548842,,yes,3,significant,2,2268,0.286863453,0.289798409,0.141123888,0.000580115,0.808159411,0.807579296,2268,0.229592543,0.195090875,0.166192711,0.000165572,0.840899289,0.840733717
9235,521632147,,yes,3,significant,2,3625,0.170053513,0.134478509,0.143856511,0.000163121,0.831487,0.831323879,3625,0.218435283,0.22022289,0.104536982,8.39E-05,0.807410598,0.807326658
6412,521543955,,yes,3,significant,2,5066,0.228260218,0.238574997,0.144043749,8.43E-06,0.831372559,0.831364131,5066,0.1901966,0.164179102,0.145947458,2.07E-06,0.815686285,0.815684212
7678,521574303,,yes,3,significant,2,4385,0.208654163,0.18192102,0.145043112,8.43E-06,0.701960802,0.701952374,4385,0.250714473,0.26545164,0.134416876,2.07E-06,0.790435433,0.79043336
6558,521548823,,yes,2,significant,2,2919,0.23119657,0.196408093,0.146204821,3.23E-05,0.819064677,0.819032375,2919,0.184910291,0.139815837,0.157090967,9.67E-05,0.792975485,0.792878774
6899,521561315,,yes,3,significant,2,5623,0.23712277,0.222724199,0.146237909,0.000101469,0.695534229,0.69543276,5623,0.161714065,0.137574449,0.119763579,8.70E-05,0.643182993,0.643096038
6422,521543966,,yes,3,significant,2,2397,0.204935818,0.176369116,0.146437275,3.65E-05,0.772281647,0.77224511,2397,0.180394817,0.177319258,0.115103822,0.000426671,0.80214256,0.80171589
6522,521548780,,yes,3,significant,2,7809,0.202471017,0.174758732,0.146812914,0.000227509,0.752967715,0.752740207,7809,0.191507398,0.143674061,0.1600934,8.70E-05,0.839215696,0.839128741
8801,521608356,,yes,3,significant,2,3837,0.233001867,0.237813398,0.146998336,2.36E-05,0.63339746,0.633373868,3837,0.187540292,0.154068425,0.143965224,8.70E-05,0.641492307,0.641405352
4568,521466789,,yes,3,significant,2,1315,0.225212616,0.207944602,0.147308298,0.000114708,0.592201889,0.592087181,1315,0.193604539,0.166501254,0.132685118,8.39E-05,0.690399289,0.69031535
6692,521553216,,yes,3,significant,2,5261,0.202614875,0.160792738,0.149357925,0.000195856,0.792156875,0.791961019,5261,0.239769071,0.245734766,0.12335126,0.000583734,0.776470602,0.775886868
7192,521564524,,yes,3,significant,2,4436,0.223612595,0.184062004,0.149434283,0.000197494,0.856080115,0.855882621,4436,0.233551043,0.210016415,0.147962948,8.39E-05,0.837860048,0.837776108
12443,525371157,,yes,1,significant,2,890,0.39701344,0.434149981,0.150443438,0.00395387,0.641842067,0.637888197,890,0.196301696,0.138077617,0.171143051,0.001127622,0.637296677,0.636169054
9519,521668951,,yes,3,significant,2,4859,0.185647496,0.107729994,0.151966422,0.000133166,0.630077362,0.629944196,4859,0.23171985,0.152577922,0.151890605,0.000363256,0.628583252,0.628219996
8920,521620863,,yes,3,significant,2,2248,0.218922813,0.166689634,0.152391363,4.49E-05,0.812619269,0.812574391,2248,0.439590511,0.53761816,0.189174038,0.000363256,0.776833832,0.776470576
6627,521552576,,yes,3,significant,2,8597,0.17618133,0.140529916,0.152969517,0.000133166,0.753154635,0.75302147,8597,0.121633909,0.097156622,0.103900199,2.07E-06,0.619175315,0.619173241
